area_name,area_code,date,cases,rolling_sum,rolling_rate,age_band,age_lower,age_higher,population
London,E12000007,2020-07-10,3,42,5.4,35 - 39 years,35,39,779934
London,E12000007,2020-07-10,4,30,4.4,40 - 44 years,40,44,677463
London,E12000007,2020-07-10,3,20,3.3,45 - 49 years,45,49,598535
London,E12000007,2020-07-10,2,22,3.9,50 - 54 years,50,54,569938
London,E12000007,2020-07-10,2,25,4.9,55 - 59 years,55,59,508722
London,E12000007,2020-07-10,1,7,1.7,60 - 64 years,60,64,405576
London,E12000007,2020-07-10,2,9,2.8,65 - 69 years,65,69,318142
London,E12000007,2020-07-10,1,14,5,70 - 74 years,70,74,280432
London,E12000007,2020-07-10,3,7,3.6,75 - 79 years,75,79,196419
London,E12000007,2020-07-10,1,7,4.6,80 - 84 years,80,84,150980
London,E12000007,2020-07-10,1,9,9.6,85 - 89 years,85,89,93808
London,E12000007,2020-07-10,1,13,22.2,90+ years,90,90,58672
London,E12000007,2020-07-10,0,2,0,unassigned,NA,NA,NA
London,E12000007,2020-07-09,1,10,1.7,0 - 4 years,0,4,595799
London,E12000007,2020-07-09,1,7,1.2,5 - 9 years,5,9,606333
London,E12000007,2020-07-09,1,6,1.1,10 - 14 years,10,14,550753
London,E12000007,2020-07-09,2,5,1.1,15 - 19 years,15,19,474456
London,E12000007,2020-07-09,5,27,4.9,20 - 24 years,20,24,556594
London,E12000007,2020-07-09,6,50,6.6,25 - 29 years,25,29,757848
London,E12000007,2020-07-09,5,37,4.5,30 - 34 years,30,34,822084
London,E12000007,2020-07-09,3,39,5,35 - 39 years,35,39,779934
London,E12000007,2020-07-09,4,27,4,40 - 44 years,40,44,677463
London,E12000007,2020-07-09,3,19,3.2,45 - 49 years,45,49,598535
London,E12000007,2020-07-09,6,25,4.4,50 - 54 years,50,54,569938
London,E12000007,2020-07-09,4,27,5.3,55 - 59 years,55,59,508722
London,E12000007,2020-07-09,0,10,2.5,60 - 64 years,60,64,405576
London,E12000007,2020-07-09,1,9,2.8,65 - 69 years,65,69,318142
London,E12000007,2020-07-09,3,17,6.1,70 - 74 years,70,74,280432
London,E12000007,2020-07-09,1,6,3.1,75 - 79 years,75,79,196419
London,E12000007,2020-07-09,3,6,4,80 - 84 years,80,84,150980
London,E12000007,2020-07-09,1,9,9.6,85 - 89 years,85,89,93808
London,E12000007,2020-07-09,4,12,20.5,90+ years,90,90,58672
London,E12000007,2020-07-09,0,2,0,unassigned,NA,NA,NA
London,E12000007,2020-07-08,1,9,1.5,0 - 4 years,0,4,595799
London,E12000007,2020-07-08,0,8,1.3,5 - 9 years,5,9,606333
London,E12000007,2020-07-08,0,6,1.1,10 - 14 years,10,14,550753
London,E12000007,2020-07-08,1,4,0.8,15 - 19 years,15,19,474456
London,E12000007,2020-07-08,5,22,4,20 - 24 years,20,24,556594
London,E12000007,2020-07-08,14,47,6.2,25 - 29 years,25,29,757848
London,E12000007,2020-07-08,2,39,4.7,30 - 34 years,30,34,822084
London,E12000007,2020-07-08,9,39,5,35 - 39 years,35,39,779934
London,E12000007,2020-07-08,4,26,3.8,40 - 44 years,40,44,677463
London,E12000007,2020-07-08,4,22,3.7,45 - 49 years,45,49,598535
London,E12000007,2020-07-08,4,19,3.3,50 - 54 years,50,54,569938
London,E12000007,2020-07-08,4,26,5.1,55 - 59 years,55,59,508722
London,E12000007,2020-07-08,1,13,3.2,60 - 64 years,60,64,405576
London,E12000007,2020-07-08,0,9,2.8,65 - 69 years,65,69,318142
London,E12000007,2020-07-08,2,15,5.3,70 - 74 years,70,74,280432
London,E12000007,2020-07-08,1,5,2.5,75 - 79 years,75,79,196419
London,E12000007,2020-07-08,1,7,4.6,80 - 84 years,80,84,150980
London,E12000007,2020-07-08,2,9,9.6,85 - 89 years,85,89,93808
London,E12000007,2020-07-08,3,9,15.3,90+ years,90,90,58672
London,E12000007,2020-07-08,1,5,0,unassigned,NA,NA,NA
London,E12000007,2020-07-07,2,10,1.7,0 - 4 years,0,4,595799
London,E12000007,2020-07-07,3,11,1.8,5 - 9 years,5,9,606333
London,E12000007,2020-07-07,1,6,1.1,10 - 14 years,10,14,550753
London,E12000007,2020-07-07,0,5,1.1,15 - 19 years,15,19,474456
London,E12000007,2020-07-07,4,20,3.6,20 - 24 years,20,24,556594
London,E12000007,2020-07-07,6,35,4.6,25 - 29 years,25,29,757848
London,E12000007,2020-07-07,5,45,5.5,30 - 34 years,30,34,822084
London,E12000007,2020-07-07,8,31,4,35 - 39 years,35,39,779934
London,E12000007,2020-07-07,5,22,3.2,40 - 44 years,40,44,677463
London,E12000007,2020-07-07,6,23,3.8,45 - 49 years,45,49,598535
London,E12000007,2020-07-07,2,19,3.3,50 - 54 years,50,54,569938
London,E12000007,2020-07-07,7,23,4.5,55 - 59 years,55,59,508722
London,E12000007,2020-07-07,2,14,3.5,60 - 64 years,60,64,405576
London,E12000007,2020-07-07,0,11,3.5,65 - 69 years,65,69,318142
London,E12000007,2020-07-07,3,15,5.3,70 - 74 years,70,74,280432
London,E12000007,2020-07-07,1,4,2,75 - 79 years,75,79,196419
London,E12000007,2020-07-07,0,9,6,80 - 84 years,80,84,150980
London,E12000007,2020-07-07,2,9,9.6,85 - 89 years,85,89,93808
London,E12000007,2020-07-07,2,7,11.9,90+ years,90,90,58672
London,E12000007,2020-07-07,1,4,0,unassigned,NA,NA,NA
London,E12000007,2020-07-06,4,10,1.7,0 - 4 years,0,4,595799
London,E12000007,2020-07-06,0,8,1.3,5 - 9 years,5,9,606333
London,E12000007,2020-07-06,0,6,1.1,10 - 14 years,10,14,550753
London,E12000007,2020-07-06,1,6,1.3,15 - 19 years,15,19,474456
London,E12000007,2020-07-06,2,20,3.6,20 - 24 years,20,24,556594
London,E12000007,2020-07-06,5,33,4.4,25 - 29 years,25,29,757848
London,E12000007,2020-07-06,9,45,5.5,30 - 34 years,30,34,822084
London,E12000007,2020-07-06,11,27,3.5,35 - 39 years,35,39,779934
London,E12000007,2020-07-06,6,21,3.1,40 - 44 years,40,44,677463
London,E12000007,2020-07-06,0,19,3.2,45 - 49 years,45,49,598535
London,E12000007,2020-07-06,4,23,4,50 - 54 years,50,54,569938
London,E12000007,2020-07-06,1,19,3.7,55 - 59 years,55,59,508722
London,E12000007,2020-07-06,3,15,3.7,60 - 64 years,60,64,405576
London,E12000007,2020-07-06,3,14,4.4,65 - 69 years,65,69,318142
London,E12000007,2020-07-06,3,14,5,70 - 74 years,70,74,280432
London,E12000007,2020-07-06,0,6,3.1,75 - 79 years,75,79,196419
London,E12000007,2020-07-06,1,10,6.6,80 - 84 years,80,84,150980
London,E12000007,2020-07-06,1,9,9.6,85 - 89 years,85,89,93808
London,E12000007,2020-07-06,1,7,11.9,90+ years,90,90,58672
London,E12000007,2020-07-06,0,3,0,unassigned,NA,NA,NA
London,E12000007,2020-07-05,1,9,1.5,0 - 4 years,0,4,595799
London,E12000007,2020-07-05,2,11,1.8,5 - 9 years,5,9,606333
London,E12000007,2020-07-05,0,6,1.1,10 - 14 years,10,14,550753
London,E12000007,2020-07-05,1,7,1.5,15 - 19 years,15,19,474456
London,E12000007,2020-07-05,7,23,4.1,20 - 24 years,20,24,556594
London,E12000007,2020-07-05,9,37,4.9,25 - 29 years,25,29,757848
London,E12000007,2020-07-05,6,44,5.4,30 - 34 years,30,34,822084
London,E12000007,2020-07-05,4,22,2.8,35 - 39 years,35,39,779934
London,E12000007,2020-07-05,5,20,3,40 - 44 years,40,44,677463
London,E12000007,2020-07-05,3,22,3.7,45 - 49 years,45,49,598535
London,E12000007,2020-07-05,3,20,3.5,50 - 54 years,50,54,569938
London,E12000007,2020-07-05,3,22,4.3,55 - 59 years,55,59,508722
London,E12000007,2020-07-05,0,14,3.5,60 - 64 years,60,64,405576
London,E12000007,2020-07-05,2,12,3.8,65 - 69 years,65,69,318142
London,E12000007,2020-07-05,1,15,5.3,70 - 74 years,70,74,280432
London,E12000007,2020-07-05,1,6,3.1,75 - 79 years,75,79,196419
London,E12000007,2020-07-05,0,10,6.6,80 - 84 years,80,84,150980
London,E12000007,2020-07-05,2,9,9.6,85 - 89 years,85,89,93808
London,E12000007,2020-07-05,2,7,11.9,90+ years,90,90,58672
London,E12000007,2020-07-05,0,3,0,unassigned,NA,NA,NA
London,E12000007,2020-07-04,1,10,1.7,0 - 4 years,0,4,595799
London,E12000007,2020-07-04,1,9,1.5,5 - 9 years,5,9,606333
London,E12000007,2020-07-04,1,6,1.1,10 - 14 years,10,14,550753
London,E12000007,2020-07-04,0,8,1.7,15 - 19 years,15,19,474456
London,E12000007,2020-07-04,2,19,3.4,20 - 24 years,20,24,556594
London,E12000007,2020-07-04,5,29,3.8,25 - 29 years,25,29,757848
London,E12000007,2020-07-04,7,39,4.7,30 - 34 years,30,34,822084
London,E12000007,2020-07-04,4,23,2.9,35 - 39 years,35,39,779934
London,E12000007,2020-07-04,2,15,2.2,40 - 44 years,40,44,677463
London,E12000007,2020-07-04,1,20,3.3,45 - 49 years,45,49,598535
London,E12000007,2020-07-04,1,19,3.3,50 - 54 years,50,54,569938
London,E12000007,2020-07-04,4,20,3.9,55 - 59 years,55,59,508722
London,E12000007,2020-07-04,0,14,3.5,60 - 64 years,60,64,405576
London,E12000007,2020-07-04,1,11,3.5,65 - 69 years,65,69,318142
London,E12000007,2020-07-04,1,15,5.3,70 - 74 years,70,74,280432
London,E12000007,2020-07-04,0,6,3.1,75 - 79 years,75,79,196419
London,E12000007,2020-07-04,1,11,7.3,80 - 84 years,80,84,150980
London,E12000007,2020-07-04,0,7,7.5,85 - 89 years,85,89,93808
London,E12000007,2020-07-04,0,5,8.5,90+ years,90,90,58672
London,E12000007,2020-07-04,0,3,0,unassigned,NA,NA,NA
London,E12000007,2020-07-03,0,10,1.7,0 - 4 years,0,4,595799
London,E12000007,2020-07-03,0,8,1.3,5 - 9 years,5,9,606333
London,E12000007,2020-07-03,3,6,1.1,10 - 14 years,10,14,550753
London,E12000007,2020-07-03,0,10,2.1,15 - 19 years,15,19,474456
London,E12000007,2020-07-03,2,18,3.2,20 - 24 years,20,24,556594
London,E12000007,2020-07-03,5,27,3.6,25 - 29 years,25,29,757848
London,E12000007,2020-07-03,3,36,4.4,30 - 34 years,30,34,822084
London,E12000007,2020-07-03,0,22,2.8,35 - 39 years,35,39,779934
London,E12000007,2020-07-03,1,16,2.4,40 - 44 years,40,44,677463
London,E12000007,2020-07-03,2,24,4,45 - 49 years,45,49,598535
London,E12000007,2020-07-03,5,19,3.3,50 - 54 years,50,54,569938
London,E12000007,2020-07-03,4,18,3.5,55 - 59 years,55,59,508722
London,E12000007,2020-07-03,4,14,3.5,60 - 64 years,60,64,405576
London,E12000007,2020-07-03,2,12,3.8,65 - 69 years,65,69,318142
London,E12000007,2020-07-03,4,15,5.3,70 - 74 years,70,74,280432
London,E12000007,2020-07-03,2,6,3.1,75 - 79 years,75,79,196419
London,E12000007,2020-07-03,0,10,6.6,80 - 84 years,80,84,150980
London,E12000007,2020-07-03,1,9,9.6,85 - 89 years,85,89,93808
London,E12000007,2020-07-03,0,6,10.2,90+ years,90,90,58672
London,E12000007,2020-07-03,0,3,0,unassigned,NA,NA,NA
London,E12000007,2020-07-02,0,12,2,0 - 4 years,0,4,595799
London,E12000007,2020-07-02,2,8,1.3,5 - 9 years,5,9,606333
London,E12000007,2020-07-02,1,4,0.7,10 - 14 years,10,14,550753
London,E12000007,2020-07-02,1,13,2.7,15 - 19 years,15,19,474456
London,E12000007,2020-07-02,0,18,3.2,20 - 24 years,20,24,556594
London,E12000007,2020-07-02,3,28,3.7,25 - 29 years,25,29,757848
London,E12000007,2020-07-02,7,38,4.6,30 - 34 years,30,34,822084
London,E12000007,2020-07-02,3,26,3.3,35 - 39 years,35,39,779934
London,E12000007,2020-07-02,3,18,2.7,40 - 44 years,40,44,677463
London,E12000007,2020-07-02,6,24,4,45 - 49 years,45,49,598535
London,E12000007,2020-07-02,0,19,3.3,50 - 54 years,50,54,569938
London,E12000007,2020-07-02,3,16,3.1,55 - 59 years,55,59,508722
London,E12000007,2020-07-02,3,12,3,60 - 64 years,60,64,405576
London,E12000007,2020-07-02,1,10,3.1,65 - 69 years,65,69,318142
London,E12000007,2020-07-02,1,14,5,70 - 74 years,70,74,280432
London,E12000007,2020-07-02,0,4,2,75 - 79 years,75,79,196419
London,E12000007,2020-07-02,4,11,7.3,80 - 84 years,80,84,150980
London,E12000007,2020-07-02,1,12,12.8,85 - 89 years,85,89,93808
London,E12000007,2020-07-02,1,9,15.3,90+ years,90,90,58672
London,E12000007,2020-07-02,3,3,0,unassigned,NA,NA,NA
London,E12000007,2020-07-01,2,12,2,0 - 4 years,0,4,595799
London,E12000007,2020-07-01,3,10,1.6,5 - 9 years,5,9,606333
London,E12000007,2020-07-01,0,4,0.7,10 - 14 years,10,14,550753
London,E12000007,2020-07-01,2,15,3.2,15 - 19 years,15,19,474456
London,E12000007,2020-07-01,3,21,3.8,20 - 24 years,20,24,556594
London,E12000007,2020-07-01,2,34,4.5,25 - 29 years,25,29,757848
London,E12000007,2020-07-01,8,38,4.6,30 - 34 years,30,34,822084
London,E12000007,2020-07-01,1,28,3.6,35 - 39 years,35,39,779934
London,E12000007,2020-07-01,0,16,2.4,40 - 44 years,40,44,677463
London,E12000007,2020-07-01,5,21,3.5,45 - 49 years,45,49,598535
London,E12000007,2020-07-01,4,20,3.5,50 - 54 years,50,54,569938
London,E12000007,2020-07-01,1,15,2.9,55 - 59 years,55,59,508722
London,E12000007,2020-07-01,2,12,3,60 - 64 years,60,64,405576
London,E12000007,2020-07-01,2,11,3.5,65 - 69 years,65,69,318142
London,E12000007,2020-07-01,2,16,5.7,70 - 74 years,70,74,280432
London,E12000007,2020-07-01,0,10,5.1,75 - 79 years,75,79,196419
London,E12000007,2020-07-01,3,10,6.6,80 - 84 years,80,84,150980
London,E12000007,2020-07-01,2,12,12.8,85 - 89 years,85,89,93808
London,E12000007,2020-07-01,1,9,15.3,90+ years,90,90,58672
London,E12000007,2020-07-01,0,0,0,unassigned,NA,NA,NA
London,E12000007,2020-06-30,2,10,1.7,0 - 4 years,0,4,595799
London,E12000007,2020-06-30,0,9,1.5,5 - 9 years,5,9,606333
London,E12000007,2020-06-30,1,5,0.9,10 - 14 years,10,14,550753
London,E12000007,2020-06-30,1,14,3,15 - 19 years,15,19,474456
London,E12000007,2020-06-30,4,22,4,20 - 24 years,20,24,556594
London,E12000007,2020-06-30,4,36,4.8,25 - 29 years,25,29,757848
London,E12000007,2020-06-30,5,32,3.9,30 - 34 years,30,34,822084
London,E12000007,2020-06-30,4,29,3.7,35 - 39 years,35,39,779934
London,E12000007,2020-06-30,4,19,2.8,40 - 44 years,40,44,677463
London,E12000007,2020-06-30,2,20,3.3,45 - 49 years,45,49,598535
London,E12000007,2020-06-30,6,21,3.7,50 - 54 years,50,54,569938
London,E12000007,2020-06-30,3,18,3.5,55 - 59 years,55,59,508722
London,E12000007,2020-06-30,3,12,3,60 - 64 years,60,64,405576
London,E12000007,2020-06-30,3,11,3.5,65 - 69 years,65,69,318142
London,E12000007,2020-06-30,2,15,5.3,70 - 74 years,70,74,280432
London,E12000007,2020-06-30,3,12,6.1,75 - 79 years,75,79,196419
London,E12000007,2020-06-30,1,10,6.6,80 - 84 years,80,84,150980
London,E12000007,2020-06-30,2,13,13.9,85 - 89 years,85,89,93808
London,E12000007,2020-06-30,2,9,15.3,90+ years,90,90,58672
London,E12000007,2020-06-30,0,0,0,unassigned,NA,NA,NA
London,E12000007,2020-06-29,3,10,1.7,0 - 4 years,0,4,595799
London,E12000007,2020-06-29,3,10,1.6,5 - 9 years,5,9,606333
London,E12000007,2020-06-29,0,4,0.7,10 - 14 years,10,14,550753
London,E12000007,2020-06-29,2,13,2.7,15 - 19 years,15,19,474456
London,E12000007,2020-06-29,5,20,3.6,20 - 24 years,20,24,556594
London,E12000007,2020-06-29,9,37,4.9,25 - 29 years,25,29,757848
London,E12000007,2020-06-29,8,28,3.4,30 - 34 years,30,34,822084
London,E12000007,2020-06-29,6,27,3.5,35 - 39 years,35,39,779934
London,E12000007,2020-06-29,5,17,2.5,40 - 44 years,40,44,677463
London,E12000007,2020-06-29,3,21,3.5,45 - 49 years,45,49,598535
London,E12000007,2020-06-29,1,17,3,50 - 54 years,50,54,569938
London,E12000007,2020-06-29,4,19,3.7,55 - 59 years,55,59,508722
London,E12000007,2020-06-29,2,11,2.7,60 - 64 years,60,64,405576
London,E12000007,2020-06-29,1,17,5.3,65 - 69 years,65,69,318142
London,E12000007,2020-06-29,4,18,6.4,70 - 74 years,70,74,280432
London,E12000007,2020-06-29,0,11,5.6,75 - 79 years,75,79,196419
London,E12000007,2020-06-29,1,11,7.3,80 - 84 years,80,84,150980
London,E12000007,2020-06-29,1,16,17.1,85 - 89 years,85,89,93808
London,E12000007,2020-06-29,1,8,13.6,90+ years,90,90,58672
London,E12000007,2020-06-29,0,0,0,unassigned,NA,NA,NA
London,E12000007,2020-06-28,2,11,1.8,0 - 4 years,0,4,595799
London,E12000007,2020-06-28,0,11,1.8,5 - 9 years,5,9,606333
London,E12000007,2020-06-28,0,6,1.1,10 - 14 years,10,14,550753
London,E12000007,2020-06-28,2,13,2.7,15 - 19 years,15,19,474456
London,E12000007,2020-06-28,3,18,3.2,20 - 24 years,20,24,556594
London,E12000007,2020-06-28,1,31,4.1,25 - 29 years,25,29,757848
London,E12000007,2020-06-28,1,23,2.8,30 - 34 years,30,34,822084
London,E12000007,2020-06-28,5,25,3.2,35 - 39 years,35,39,779934
London,E12000007,2020-06-28,0,15,2.2,40 - 44 years,40,44,677463
London,E12000007,2020-06-28,1,23,3.8,45 - 49 years,45,49,598535
London,E12000007,2020-06-28,2,17,3,50 - 54 years,50,54,569938
London,E12000007,2020-06-28,1,19,3.7,55 - 59 years,55,59,508722
London,E12000007,2020-06-28,0,11,2.7,60 - 64 years,60,64,405576
London,E12000007,2020-06-28,1,18,5.7,65 - 69 years,65,69,318142
London,E12000007,2020-06-28,1,17,6.1,70 - 74 years,70,74,280432
London,E12000007,2020-06-28,1,12,6.1,75 - 79 years,75,79,196419
London,E12000007,2020-06-28,1,15,9.9,80 - 84 years,80,84,150980
London,E12000007,2020-06-28,0,16,17.1,85 - 89 years,85,89,93808
London,E12000007,2020-06-28,0,8,13.6,90+ years,90,90,58672
London,E12000007,2020-06-28,0,0,0,unassigned,NA,NA,NA
London,E12000007,2020-06-27,1,10,1.7,0 - 4 years,0,4,595799
London,E12000007,2020-06-27,0,11,1.8,5 - 9 years,5,9,606333
London,E12000007,2020-06-27,1,6,1.1,10 - 14 years,10,14,550753
London,E12000007,2020-06-27,2,11,2.3,15 - 19 years,15,19,474456
London,E12000007,2020-06-27,1,18,3.2,20 - 24 years,20,24,556594
London,E12000007,2020-06-27,3,34,4.5,25 - 29 years,25,29,757848
London,E12000007,2020-06-27,4,26,3.2,30 - 34 years,30,34,822084
London,E12000007,2020-06-27,3,21,2.7,35 - 39 years,35,39,779934
London,E12000007,2020-06-27,3,17,2.5,40 - 44 years,40,44,677463
London,E12000007,2020-06-27,5,24,4,45 - 49 years,45,49,598535
London,E12000007,2020-06-27,1,17,3,50 - 54 years,50,54,569938
London,E12000007,2020-06-27,2,19,3.7,55 - 59 years,55,59,508722
London,E12000007,2020-06-27,0,13,3.2,60 - 64 years,60,64,405576
London,E12000007,2020-06-27,2,17,5.3,65 - 69 years,65,69,318142
London,E12000007,2020-06-27,1,18,6.4,70 - 74 years,70,74,280432
London,E12000007,2020-06-27,0,11,5.6,75 - 79 years,75,79,196419
London,E12000007,2020-06-27,0,14,9.3,80 - 84 years,80,84,150980
London,E12000007,2020-06-27,2,18,19.2,85 - 89 years,85,89,93808
London,E12000007,2020-06-27,1,8,13.6,90+ years,90,90,58672
London,E12000007,2020-06-27,0,0,0,unassigned,NA,NA,NA
London,E12000007,2020-06-26,2,12,2,0 - 4 years,0,4,595799
London,E12000007,2020-06-26,0,12,2,5 - 9 years,5,9,606333
London,E12000007,2020-06-26,1,5,0.9,10 - 14 years,10,14,550753
London,E12000007,2020-06-26,3,10,2.1,15 - 19 years,15,19,474456
London,E12000007,2020-06-26,2,18,3.2,20 - 24 years,20,24,556594
London,E12000007,2020-06-26,6,32,4.2,25 - 29 years,25,29,757848
London,E12000007,2020-06-26,5,24,2.9,30 - 34 years,30,34,822084
London,E12000007,2020-06-26,4,20,2.6,35 - 39 years,35,39,779934
London,E12000007,2020-06-26,3,17,2.5,40 - 44 years,40,44,677463
London,E12000007,2020-06-26,2,22,3.7,45 - 49 years,45,49,598535
London,E12000007,2020-06-26,5,17,3,50 - 54 years,50,54,569938
London,E12000007,2020-06-26,2,19,3.7,55 - 59 years,55,59,508722
London,E12000007,2020-06-26,2,15,3.7,60 - 64 years,60,64,405576
London,E12000007,2020-06-26,0,15,4.7,65 - 69 years,65,69,318142
London,E12000007,2020-06-26,3,19,6.8,70 - 74 years,70,74,280432
London,E12000007,2020-06-26,0,12,6.1,75 - 79 years,75,79,196419
London,E12000007,2020-06-26,1,15,9.9,80 - 84 years,80,84,150980
London,E12000007,2020-06-26,4,19,20.3,85 - 89 years,85,89,93808
London,E12000007,2020-06-26,3,7,11.9,90+ years,90,90,58672
London,E12000007,2020-06-26,0,0,0,unassigned,NA,NA,NA
London,E12000007,2020-06-25,0,13,2.2,0 - 4 years,0,4,595799
London,E12000007,2020-06-25,4,12,2,5 - 9 years,5,9,606333
London,E12000007,2020-06-25,1,5,0.9,10 - 14 years,10,14,550753
London,E12000007,2020-06-25,3,7,1.5,15 - 19 years,15,19,474456
London,E12000007,2020-06-25,3,16,2.9,20 - 24 years,20,24,556594
London,E12000007,2020-06-25,9,30,4,25 - 29 years,25,29,757848
London,E12000007,2020-06-25,7,23,2.8,30 - 34 years,30,34,822084
London,E12000007,2020-06-25,5,20,2.6,35 - 39 years,35,39,779934
London,E12000007,2020-06-25,1,17,2.5,40 - 44 years,40,44,677463
London,E12000007,2020-06-25,3,20,3.3,45 - 49 years,45,49,598535
London,E12000007,2020-06-25,1,17,3,50 - 54 years,50,54,569938
London,E12000007,2020-06-25,2,18,3.5,55 - 59 years,55,59,508722
London,E12000007,2020-06-25,3,16,3.9,60 - 64 years,60,64,405576
London,E12000007,2020-06-25,2,20,6.3,65 - 69 years,65,69,318142
London,E12000007,2020-06-25,3,18,6.4,70 - 74 years,70,74,280432
London,E12000007,2020-06-25,6,12,6.1,75 - 79 years,75,79,196419
London,E12000007,2020-06-25,3,15,9.9,80 - 84 years,80,84,150980
London,E12000007,2020-06-25,1,16,17.1,85 - 89 years,85,89,93808
London,E12000007,2020-06-25,1,5,8.5,90+ years,90,90,58672
London,E12000007,2020-06-25,0,0,0,unassigned,NA,NA,NA
London,E12000007,2020-06-24,0,13,2.2,0 - 4 years,0,4,595799
London,E12000007,2020-06-24,2,8,1.3,5 - 9 years,5,9,606333
London,E12000007,2020-06-24,1,4,0.7,10 - 14 years,10,14,550753
London,E12000007,2020-06-24,1,4,0.8,15 - 19 years,15,19,474456
London,E12000007,2020-06-24,4,19,3.4,20 - 24 years,20,24,556594
London,E12000007,2020-06-24,4,25,3.3,25 - 29 years,25,29,757848
London,E12000007,2020-06-24,2,22,2.7,30 - 34 years,30,34,822084
London,E12000007,2020-06-24,2,21,2.7,35 - 39 years,35,39,779934
London,E12000007,2020-06-24,3,23,3.4,40 - 44 years,40,44,677463
London,E12000007,2020-06-24,4,20,3.3,45 - 49 years,45,49,598535
London,E12000007,2020-06-24,5,19,3.3,50 - 54 years,50,54,569938
London,E12000007,2020-06-24,4,19,3.7,55 - 59 years,55,59,508722
London,E12000007,2020-06-24,2,15,3.7,60 - 64 years,60,64,405576
London,E12000007,2020-06-24,2,21,6.6,65 - 69 years,65,69,318142
London,E12000007,2020-06-24,1,17,6.1,70 - 74 years,70,74,280432
London,E12000007,2020-06-24,2,6,3.1,75 - 79 years,75,79,196419
London,E12000007,2020-06-24,3,12,7.9,80 - 84 years,80,84,150980
London,E12000007,2020-06-24,3,16,17.1,85 - 89 years,85,89,93808
London,E12000007,2020-06-24,1,5,8.5,90+ years,90,90,58672
London,E12000007,2020-06-24,0,0,0,unassigned,NA,NA,NA
London,E12000007,2020-06-23,2,13,2.2,0 - 4 years,0,4,595799
London,E12000007,2020-06-23,1,7,1.2,5 - 9 years,5,9,606333
London,E12000007,2020-06-23,0,4,0.7,10 - 14 years,10,14,550753
London,E12000007,2020-06-23,0,4,0.8,15 - 19 years,15,19,474456
London,E12000007,2020-06-23,2,17,3.1,20 - 24 years,20,24,556594
London,E12000007,2020-06-23,5,25,3.3,25 - 29 years,25,29,757848
